DATE,DATE,LATITUDE,LONGITUDE,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,INJURY,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL
2017-05-17 04:00:00,2017-05-17 04:00:00,43.701914,-79.352802,MILLWOOD RD,OVERLEA BLVD,Major Arterial,North York,Intersection,Intersection Related,Major,North,Bicycle,Merging,,,,,
2017-05-17 04:00:00,2017-05-17 04:00:00,43.701914,-79.352802,MILLWOOD RD,OVERLEA BLVD,Major Arterial,North York,Intersection,Intersection Related,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-10-06 04:00:00,2015-10-06 04:00:00,43.700125,-79.387805,DAVISVILLE AVE,MOUNT PLEASANT RD,Minor Arterial,Toronto and East York,Mid-Block,Intersection Related,None,East,"Automobile, Station Wagon",Overtaking,Improper Passing,,Yes,,
2018-02-24 05:00:00,2018-02-24 05:00:00,43.661315,-79.517551,ROYAL YORK RD,STRATH HUMBER CRT,Minor Arterial,Etobicoke York,Intersection,Non Intersection,Major,West,,,,,Yes,,
2011-02-10 05:00:00,2011-02-10 05:00:00,43.627345,-79.56239000000001,DUNDAS ST W,NEILSON DR,Major Arterial,Etobicoke York,Intersection,At Intersection,None,,Other,,,,Yes,,
2018-02-24 05:00:00,2018-02-24 05:00:00,43.661315,-79.517551,ROYAL YORK RD,STRATH HUMBER CRT,Minor Arterial,Etobicoke York,Intersection,Non Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Improper Passing,,Yes,,
2009-01-12 05:00:00,2009-01-12 05:00:00,43.797445,-79.20479,MILNER AVE,CINEMART DR,Minor Arterial,Scarborough,Intersection,,Major,North,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2009-11-07 05:00:00,2009-11-07 05:00:00,43.828245,-79.28719,STEELES Aven E,BRIMLEY Road,Major Arterial,Scarborough,Intersection,At Intersection,Minor,North,Other,,,,Yes,,
2013-02-20 05:00:00,2013-02-20 05:00:00,43.677245,-79.49609,JANE St,DALRYMPLE Dr,Major Arterial,Etobicoke York,Intersection,At Intersection,,,Other,,,,Yes,,
2011-02-10 05:00:00,2011-02-10 05:00:00,43.627345,-79.56239000000001,DUNDAS ST W,NEILSON DR,Major Arterial,Etobicoke York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2009-01-12 05:00:00,2009-01-12 05:00:00,43.797445,-79.20479,MILNER AVE,CINEMART DR,Minor Arterial,Scarborough,Intersection,,Minor,,Other,,,,,,
2009-11-07 05:00:00,2009-11-07 05:00:00,43.828245,-79.28719,STEELES Aven E,BRIMLEY Road,Major Arterial,Scarborough,Intersection,At Intersection,Minimal,North,Other,,,,Yes,,
2013-02-20 05:00:00,2013-02-20 05:00:00,43.677245,-79.49609,JANE St,DALRYMPLE Dr,Major Arterial,Etobicoke York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2011-02-10 05:00:00,2011-02-10 05:00:00,43.627345,-79.56239000000001,DUNDAS ST W,NEILSON DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Fatal,South,Other,,,,Yes,,
2009-01-12 05:00:00,2009-01-12 05:00:00,43.797445,-79.20479,MILNER AVE,CINEMART DR,Minor Arterial,Scarborough,Intersection,,None,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2012-08-22 04:00:00,2012-08-22 04:00:00,43.691945000000004,-79.46539,EGLINTON AVE W,BLACKTHORN AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,,,Other,,,,Yes,,
2012-08-22 04:00:00,2012-08-22 04:00:00,43.691945000000004,-79.46539,EGLINTON AVE W,BLACKTHORN AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Slowing or Stopping,Following too Close,,Yes,,
2012-08-22 04:00:00,2012-08-22 04:00:00,43.691945000000004,-79.46539,EGLINTON AVE W,BLACKTHORN AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,,,Other,,,,Yes,,
2012-08-22 04:00:00,2012-08-22 04:00:00,43.691945000000004,-79.46539,EGLINTON AVE W,BLACKTHORN AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,East,"Automobile, Station Wagon",Stopped,Driving Properly,,Yes,,
2013-02-21 05:00:00,2013-02-21 05:00:00,43.731245,-79.26759,KENNEDY RD,TRANSWAY CRES,Major Arterial,Scarborough,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2013-02-21 05:00:00,2013-02-21 05:00:00,43.731245,-79.26759,KENNEDY RD,TRANSWAY CRES,Major Arterial,Scarborough,Intersection,At Intersection,Major,North,Other,,,,Yes,,
2014-05-27 04:00:00,2014-05-27 04:00:00,43.7741,-79.527782,STEELES AVE W,PETER KAISER GT,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,None,East,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,,,,
2014-05-27 04:00:00,2014-05-27 04:00:00,43.7741,-79.527782,STEELES AVE W,PETER KAISER GT,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,Major,East,Bicycle,Going Ahead,,,,,
2016-05-06 04:00:00,2016-05-06 04:00:00,43.647834,-79.377361,WELLINGTON ST E,YONGE ST,Major Arterial,Toronto and East York,Intersection,At/Near Private Drive,None,North,"Truck - Closed (Blazer, etc)",Reversing,Other,,,,
2016-05-06 04:00:00,2016-05-06 04:00:00,43.647834,-79.377361,WELLINGTON ST E,YONGE ST,Major Arterial,Toronto and East York,Intersection,At/Near Private Drive,Major,Unknown,,,,,,,
2018-05-31 04:00:00,2018-05-31 04:00:00,43.648241999999996,-79.485713,BLOOR ST W,SOUTH KINGSWAY,Major Arterial,Toronto and East York,Intersection,At Intersection,None,East,Truck - Dump,Turning Right,Improper Turn,,,,
2010-01-15 05:00:00,2010-01-15 05:00:00,43.744945,-79.58289,KIPLING AVE,STEVENSON RD,Major Arterial,Etobicoke York,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2018-05-31 04:00:00,2018-05-31 04:00:00,43.648241999999996,-79.485713,BLOOR ST W,SOUTH KINGSWAY,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,East,,,,,,,
2018-10-22 04:00:00,2018-10-22 04:00:00,43.713446000000005,-79.292461,PHARMACY  AVE,CAMILLA CRES,Minor Arterial,Scarborough,Intersection,At Intersection,None,,,,,,,,
2018-10-22 04:00:00,2018-10-22 04:00:00,43.713446000000005,-79.292461,PHARMACY  AVE,CAMILLA CRES,Minor Arterial,Scarborough,Intersection,At Intersection,Major,West,,,,,,,
2018-10-22 04:00:00,2018-10-22 04:00:00,43.713446000000005,-79.292461,PHARMACY  AVE,CAMILLA CRES,Minor Arterial,Scarborough,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-01-25 05:00:00,2015-01-25 05:00:00,43.651801,-79.43634300000001,COLLEGE ST,BROCK AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,None,North,Pick Up Truck,Turning Left,Failed to Yield Right of Way,,Yes,,
2015-01-25 05:00:00,2015-01-25 05:00:00,43.651801,-79.43634300000001,COLLEGE ST,BROCK AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,Fatal,South,,,,,Yes,,
2015-06-12 04:00:00,2015-06-12 04:00:00,43.719813,-79.513789,WILSON AVE,DALLNER RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2015-06-12 04:00:00,2015-06-12 04:00:00,43.719813,-79.513789,WILSON AVE,DALLNER RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2013-01-12 05:00:00,2013-01-12 05:00:00,43.764045,-79.48829,FINCH AVE W,TANGIERS RD,Major Arterial,North York,Intersection,At Intersection,None,East,Truck - Open,Going Ahead,Driving Properly,,Yes,,
2013-01-12 05:00:00,2013-01-12 05:00:00,43.764045,-79.48829,FINCH AVE W,TANGIERS RD,Major Arterial,North York,Intersection,At Intersection,,,Other,,,,Yes,,
2013-01-12 05:00:00,2013-01-12 05:00:00,43.764045,-79.48829,FINCH AVE W,TANGIERS RD,Major Arterial,North York,Intersection,At Intersection,Major,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2017-12-15 05:00:00,2017-12-15 05:00:00,43.812712,-79.32134599999999,BAMBURGH CRCL,FUNDY BAY  BLVD,Collector,Scarborough,Mid-Block,Non Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Other,,,,
2017-12-15 05:00:00,2017-12-15 05:00:00,43.812712,-79.32134599999999,BAMBURGH CRCL,FUNDY BAY  BLVD,Collector,Scarborough,Mid-Block,Non Intersection,Major,North,Bicycle,Going Ahead,,,,,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,,,,,,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,Minor,East,Pick Up Truck,Going Ahead,Driving Properly,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,Minor,,,,,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,,,,,,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,Fatal,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,,,,,,Yes,Yes,Yes,
2013-08-19 04:00:00,2013-08-19 04:00:00,43.696154,-79.532726,ROYAL YORK RD,LAWRENCE AVE W,Minor Arterial,Etobicoke York,Intersection,,Minor,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Yes,Yes,Yes,
2014-07-10 04:00:00,2014-07-10 04:00:00,43.726092,-79.349811,1140 LESLIE ST,,Major Arterial,North York,Mid-Block,Non Intersection,Minor,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2014-07-10 04:00:00,2014-07-10 04:00:00,43.726092,-79.349811,1140 LESLIE ST,,Major Arterial,North York,Mid-Block,Non Intersection,Major,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,,Yes,,
2008-05-14 04:00:00,2008-05-14 04:00:00,43.792745000000004,-79.43679,PECKHAM AVE,GREENWIN VILLAGE RD,Collector,North York,Intersection,,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2008-05-14 04:00:00,2008-05-14 04:00:00,43.792745000000004,-79.43679,PECKHAM AVE,GREENWIN VILLAGE RD,Collector,North York,Intersection,,Major,North,Other,,,,Yes,,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,,,Other,,,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Minor,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Minor,West,"Automobile, Station Wagon",Stopped,Driving Properly,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Minimal,,Other,,,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Minor,,Other,,,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,,,Other,,,Yes,Yes,Yes,
2008-06-08 04:00:00,2008-06-08 04:00:00,43.808945,-79.20269,MORNINGSIDE AVE,MCLEVIN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Major,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,Yes,
2008-07-18 04:00:00,2008-07-18 04:00:00,43.671345,-79.34119,RIVERDALE Ave,PAPE Ave,Local,Toronto and East York,Mid-Block,,None,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2008-07-18 04:00:00,2008-07-18 04:00:00,43.671345,-79.34119,RIVERDALE Ave,PAPE Ave,Local,Toronto and East York,Mid-Block,,Major,East,Bicycle,Going Ahead,,,Yes,,
2010-02-03 05:00:00,2010-02-03 05:00:00,43.618945000000004,-79.48649,LAKE SHORE BLVD W,LOUISA ST,Major Arterial,Etobicoke York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2010-02-03 05:00:00,2010-02-03 05:00:00,43.618945000000004,-79.48649,LAKE SHORE BLVD W,LOUISA ST,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,Unknown,Other,,,,Yes,,
2013-03-04 05:00:00,2013-03-04 05:00:00,43.635545,-79.52659,37 SIX POINT Rd,,Local,Etobicoke York,Mid-Block,,,,Other,,,,,,
2013-03-04 05:00:00,2013-03-04 05:00:00,43.635545,-79.52659,37 SIX POINT Rd,,Local,Etobicoke York,Mid-Block,,None,South,Truck - Open,Reversing,Other,,,,
2013-03-04 05:00:00,2013-03-04 05:00:00,43.635545,-79.52659,37 SIX POINT Rd,,Local,Etobicoke York,Mid-Block,,Major,East,"Automobile, Station Wagon",Going Ahead,Other,,,,
2013-05-09 04:00:00,2013-05-09 04:00:00,43.687945,-79.28699,VICTORIA PARK AVE,MUSGRAVE ST,Major Arterial,Scarborough,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2013-05-09 04:00:00,2013-05-09 04:00:00,43.687945,-79.28699,VICTORIA PARK AVE,MUSGRAVE ST,Major Arterial,Scarborough,Intersection,At Intersection,Major,South,Other,,,,,,
2013-09-03 04:00:00,2013-09-03 04:00:00,43.753844,-79.49959100000001,SENTINEL RD,LAMBERTON BLVD,Collector,Etobicoke York,Intersection,At Intersection,,,,,,,Yes,,
2013-09-03 04:00:00,2013-09-03 04:00:00,43.753844,-79.49959100000001,SENTINEL RD,LAMBERTON BLVD,Collector,Etobicoke York,Intersection,At Intersection,None,North,Truck - Dump,Turning Left,Failed to Yield Right of Way,,Yes,,
2013-09-03 04:00:00,2013-09-03 04:00:00,43.753844,-79.49959100000001,SENTINEL RD,LAMBERTON BLVD,Collector,Etobicoke York,Intersection,At Intersection,Fatal,West,,,,,Yes,,
2018-05-16 04:00:00,2018-05-16 04:00:00,43.666098,-79.334277,JONES AVE,DUNDAS ST E,Minor Arterial,Toronto and East York,Intersection,At Intersection,None,West,"Truck - Closed (Blazer, etc)",Turning Right,Failed to Yield Right of Way,,Yes,,
2018-05-16 04:00:00,2018-05-16 04:00:00,43.666098,-79.334277,JONES AVE,DUNDAS ST E,Minor Arterial,Toronto and East York,Intersection,At Intersection,Fatal,West,Bicycle,Going Ahead,,,Yes,,
2012-05-07 04:00:00,2012-05-07 04:00:00,43.821345,-79.31689,STEELES AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2012-05-07 04:00:00,2012-05-07 04:00:00,43.821345,-79.31689,STEELES AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,Intersection,At Intersection,None,,Other,,,,,,
2012-05-07 04:00:00,2012-05-07 04:00:00,43.821345,-79.31689,STEELES AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Turning Left,Driving Properly,,,,
2012-05-07 04:00:00,2012-05-07 04:00:00,43.821345,-79.31689,STEELES AVE E,BIRCHMOUNT RD,Major Arterial,Scarborough,Intersection,At Intersection,Fatal,South,Other,,,,,,
2017-08-08 04:00:00,2017-08-08 04:00:00,43.801741,-79.29425400000001,MILLIKEN BLVD,FINCH  AVE E,Major Arterial,Scarborough,Intersection,At Intersection,None,South,Pick Up Truck,Turning Left,Failed to Yield Right of Way,,Yes,,
2017-08-08 04:00:00,2017-08-08 04:00:00,43.801741,-79.29425400000001,MILLIKEN BLVD,FINCH  AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Major,North,,,,,Yes,,
2018-04-23 04:00:00,2018-04-23 04:00:00,43.603141,-79.538822,HORNER AVE.,BETA STREET,Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,None,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,,,,
2018-04-23 04:00:00,2018-04-23 04:00:00,43.603141,-79.538822,HORNER AVE.,BETA STREET,Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,Major,,,,,,,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.746045,-79.30139,22 ELINOR AVE,,Local,Scarborough,Mid-Block,,Major,,Other,,,,Yes,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.746045,-79.30139,22 ELINOR AVE,,Local,Scarborough,Mid-Block,,Minor,South,"Automobile, Station Wagon",Going Ahead,Following too Close,,Yes,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.746045,-79.30139,22 ELINOR AVE,,Local,Scarborough,Mid-Block,,,,Other,,,,Yes,,
2011-08-25 04:00:00,2011-08-25 04:00:00,43.825945000000004,-79.29729,MIDLAND AVE,STEELES AVE E,Major Arterial,Scarborough,Intersection,At Intersection,,,Other,,,,Yes,,
2011-08-25 04:00:00,2011-08-25 04:00:00,43.825945000000004,-79.29729,MIDLAND AVE,STEELES AVE E,Major Arterial,Scarborough,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2011-08-25 04:00:00,2011-08-25 04:00:00,43.825945000000004,-79.29729,MIDLAND AVE,STEELES AVE E,Major Arterial,Scarborough,Intersection,At Intersection,,,Other,,,,Yes,,
2011-08-25 04:00:00,2011-08-25 04:00:00,43.825945000000004,-79.29729,MIDLAND AVE,STEELES AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Major,East,Other,,,,Yes,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.808645,-79.22069,NEILSON Rd,MCLEVIN Ave,Minor Arterial,Scarborough,Mid-Block,At Intersection,None,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.808645,-79.22069,NEILSON Rd,MCLEVIN Ave,Minor Arterial,Scarborough,Mid-Block,At Intersection,Major,West,Other,,,,,,
2008-04-21 04:00:00,2008-04-21 04:00:00,43.649645,-79.49539,BLOOR ST W,OLD MILL TER,Major Arterial,Etobicoke York,Intersection,,None,South,"Automobile, Station Wagon",Turning Right,Driving Properly,,,,
2008-04-21 04:00:00,2008-04-21 04:00:00,43.649645,-79.49539,BLOOR ST W,OLD MILL TER,Major Arterial,Etobicoke York,Intersection,,Major,East,Bicycle,Going Ahead,,,,,
2010-04-15 04:00:00,2010-04-15 04:00:00,43.675845,-79.59059,CARLINGVIEW Driv,INTERNATIONAL Boul,Minor Arterial,Etobicoke York,Mid-Block,,Major,South,"Automobile, Station Wagon",Going Ahead,Following too Close,,Yes,,
2010-04-15 04:00:00,2010-04-15 04:00:00,43.675845,-79.59059,CARLINGVIEW Driv,INTERNATIONAL Boul,Minor Arterial,Etobicoke York,Mid-Block,,,,Other,,,,Yes,,
2010-04-15 04:00:00,2010-04-15 04:00:00,43.675845,-79.59059,CARLINGVIEW Driv,INTERNATIONAL Boul,Minor Arterial,Etobicoke York,Mid-Block,,None,South,"Automobile, Station Wagon",Unknown,Other,,Yes,,
2010-04-15 04:00:00,2010-04-15 04:00:00,43.675845,-79.59059,CARLINGVIEW Driv,INTERNATIONAL Boul,Minor Arterial,Etobicoke York,Mid-Block,,Minimal,South,"Automobile, Station Wagon",Stopped,Driving Properly,,Yes,,
2016-11-07 05:00:00,2016-11-07 05:00:00,43.731738,-79.465846,ANCASTER RD,REGENT RD,Local,North York,Intersection,At Intersection,Minor,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2016-11-07 05:00:00,2016-11-07 05:00:00,43.731738,-79.465846,ANCASTER RD,REGENT RD,Local,North York,Intersection,At Intersection,Minor,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2016-11-07 05:00:00,2016-11-07 05:00:00,43.731738,-79.465846,ANCASTER RD,REGENT RD,Local,North York,Intersection,At Intersection,Major,,,,,,Yes,,
2008-09-10 04:00:00,2008-09-10 04:00:00,43.697345,-79.49899,TRETHEWEY DR,TEDDER ST,Minor Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Yes,Yes,,
2008-09-10 04:00:00,2008-09-10 04:00:00,43.697345,-79.49899,TRETHEWEY DR,TEDDER ST,Minor Arterial,Etobicoke York,Intersection,At Intersection,Fatal,West,Bicycle,,,Yes,Yes,,
2014-02-07 05:00:00,2014-02-07 05:00:00,43.614035,-79.48914599999999,LAKE SHORE BLVD W,PRIMROSE AVE,Major Arterial,Etobicoke York,Intersection,Non Intersection,Major,North,"Automobile, Station Wagon",Going Ahead,Improper Turn,Yes,Yes,,
2014-02-07 05:00:00,2014-02-07 05:00:00,43.614035,-79.48914599999999,LAKE SHORE BLVD W,PRIMROSE AVE,Major Arterial,Etobicoke York,Intersection,Non Intersection,None,East,Pick Up Truck,Going Ahead,Driving Properly,Yes,Yes,,
2014-02-07 05:00:00,2014-02-07 05:00:00,43.614035,-79.48914599999999,LAKE SHORE BLVD W,PRIMROSE AVE,Major Arterial,Etobicoke York,Intersection,Non Intersection,None,,,,,Yes,Yes,,
2018-09-28 04:00:00,2018-09-28 04:00:00,43.730773,-79.273853,EGLINTON AVE E,ROSEMOUNT DR,Major Arterial,Scarborough,Intersection,At Intersection,None,East,Delivery Van,Going Ahead,Driving Properly,,,,
2018-09-28 04:00:00,2018-09-28 04:00:00,43.730773,-79.273853,EGLINTON AVE E,ROSEMOUNT DR,Major Arterial,Scarborough,Intersection,At Intersection,Major,North,,,,,,,
2008-01-22 05:00:00,2008-01-22 05:00:00,43.653245,-79.46639,BLOOR ST W,QUEBEC AVE,Major Arterial,Toronto and East York,Mid-Block,,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2008-01-22 05:00:00,2008-01-22 05:00:00,43.653245,-79.46639,BLOOR ST W,QUEBEC AVE,Major Arterial,Toronto and East York,Mid-Block,,Major,East,"Automobile, Station Wagon",Slowing or Stopping,Following too Close,,Yes,,
